TravelDate,DayOfWeek,TubeJourneyCount,BusJourneyCount,SourceFile,CalculatedDayOfWeek,Year,Month,MonthName,Quarter,DayOfMonth,WeekOfYear,IsWeekend,TotalJourneyCount
2026-01-12,Monday,2991000,4724000,Journeys_2025_2026 .csv,Monday,2026,1,January,1,12,3,0,7715000
2026-01-13,Tuesday,3455000,4734000,Journeys_2025_2026 .csv,Tuesday,2026,1,January,1,13,3,0,8189000
2026-01-14,Wednesday,3573000,4921000,Journeys_2025_2026 .csv,Wednesday,2026,1,January,1,14,3,0,8494000
2026-01-15,Thursday,3619000,4759000,Journeys_2025_2026 .csv,Thursday,2026,1,January,1,15,3,0,8378000
2026-01-16,Friday,3242000,5013000,Journeys_2025_2026 .csv,Friday,2026,1,January,1,16,3,0,8255000
2026-01-17,Saturday,2764000,4049000,Journeys_2025_2026 .csv,Saturday,2026,1,January,1,17,3,1,6813000
2026-01-18,Sunday,1829000,2992000,Journeys_2025_2026 .csv,Sunday,2026,1,January,1,18,3,1,4821000
2026-01-19,Monday,3178000,4761000,Journeys_2025_2026 .csv,Monday,2026,1,January,1,19,4,0,7939000
2026-01-20,Tuesday,3658000,4967000,Journeys_2025_2026 .csv,Tuesday,2026,1,January,1,20,4,0,8625000
2026-01-21,Wednesday,3690000,4815000,Journeys_2025_2026 .csv,Wednesday,2026,1,January,1,21,4,0,8505000
2026-01-22,Thursday,3797000,4959000,Journeys_2025_2026 .csv,Thursday,2026,1,January,1,22,4,0,8756000
2026-01-23,Friday,3377000,4980000,Journeys_2025_2026 .csv,Friday,2026,1,January,1,23,4,0,8357000
2026-01-24,Saturday,3042000,4132000,Journeys_2025_2026 .csv,Saturday,2026,1,January,1,24,4,1,7174000
2026-01-25,Sunday,1956000,2962000,Journeys_2025_2026 .csv,Sunday,2026,1,January,1,25,4,1,4918000
2026-01-26,Monday,3196000,4787000,Journeys_2025_2026 .csv,Monday,2026,1,January,1,26,5,0,7983000
2026-01-27,Tuesday,3590000,4828000,Journeys_2025_2026 .csv,Tuesday,2026,1,January,1,27,5,0,8418000
2026-01-28,Wednesday,3731000,5015000,Journeys_2025_2026 .csv,Wednesday,2026,1,January,1,28,5,0,8746000
2026-01-29,Thursday,3819000,4986000,Journeys_2025_2026 .csv,Thursday,2026,1,January,1,29,5,0,8805000
2026-01-30,Friday,3465000,5123000,Journeys_2025_2026 .csv,Friday,2026,1,January,1,30,5,0,8588000
2026-01-31,Saturday,3155000,4162000,Journeys_2025_2026 .csv,Saturday,2026,1,January,1,31,5,1,7317000
2026-02-01,Sunday,1995000,3047000,Journeys_2025_2026 .csv,Sunday,2026,2,February,1,1,5,1,5042000
2026-02-02,Monday,3200000,4838000,Journeys_2025_2026 .csv,Monday,2026,2,February,1,2,6,0,8038000
2026-02-03,Tuesday,3694000,4948000,Journeys_2025_2026 .csv,Tuesday,2026,2,February,1,3,6,0,8642000
2026-02-04,Wednesday,3701000,5110000,Journeys_2025_2026 .csv,Wednesday,2026,2,February,1,4,6,0,8811000
2026-02-05,Thursday,3826000,4988000,Journeys_2025_2026 .csv,Thursday,2026,2,February,1,5,6,0,8814000
2026-02-06,Friday,3406000,5024000,Journeys_2025_2026 .csv,Friday,2026,2,February,1,6,6,0,8430000
2026-02-07,Saturday,2975000,4072000,Journeys_2025_2026 .csv,Saturday,2026,2,February,1,7,6,1,7047000
2026-02-08,Sunday,2039000,3088000,Journeys_2025_2026 .csv,Sunday,2026,2,February,1,8,6,1,5127000
2026-02-09,Monday,3212000,4853000,Journeys_2025_2026 .csv,Monday,2026,2,February,1,9,7,0,8065000
2026-02-10,Tuesday,3769000,5031000,Journeys_2025_2026 .csv,Tuesday,2026,2,February,1,10,7,0,8800000
2026-02-11,Wednesday,3702000,5068000,Journeys_2025_2026 .csv,Wednesday,2026,2,February,1,11,7,0,8770000
2026-02-12,Thursday,3853000,5084000,Journeys_2025_2026 .csv,Thursday,2026,2,February,1,12,7,0,8937000
2026-02-13,Friday,3453000,5073000,Journeys_2025_2026 .csv,Friday,2026,2,February,1,13,7,0,8526000
2026-02-14,Saturday,3316000,4216000,Journeys_2025_2026 .csv,Saturday,2026,2,February,1,14,7,1,7532000
2026-02-15,Sunday,2195000,2857000,Journeys_2025_2026 .csv,Sunday,2026,2,February,1,15,7,1,5052000
2026-02-16,Monday,3373000,4405000,Journeys_2025_2026 .csv,Monday,2026,2,February,1,16,8,0,7778000
2026-02-17,Tuesday,3767000,4604000,Journeys_2025_2026 .csv,Tuesday,2026,2,February,1,17,8,0,8371000
2026-02-18,Wednesday,3661000,4413000,Journeys_2025_2026 .csv,Wednesday,2026,2,February,1,18,8,0,8074000
2026-02-19,Thursday,3714000,4371000,Journeys_2025_2026 .csv,Thursday,2026,2,February,1,19,8,0,8085000
2026-02-20,Friday,3417000,4481000,Journeys_2025_2026 .csv,Friday,2026,2,February,1,20,8,0,7898000
2026-02-21,Saturday,2990000,3963000,Journeys_2025_2026 .csv,Saturday,2026,2,February,1,21,8,1,6953000
2026-02-22,Sunday,1990000,2968000,Journeys_2025_2026 .csv,Sunday,2026,2,February,1,22,8,1,4958000
2026-02-23,Monday,3094000,4741000,Journeys_2025_2026 .csv,Monday,2026,2,February,1,23,9,0,7835000
2026-02-24,Tuesday,3567000,4990000,Journeys_2025_2026 .csv,Tuesday,2026,2,February,1,24,9,0,8557000
2026-02-25,Wednesday,3695000,5064000,Journeys_2025_2026 .csv,Wednesday,2026,2,February,1,25,9,0,8759000
2026-02-26,Thursday,3766000,5052000,Journeys_2025_2026 .csv,Thursday,2026,2,February,1,26,9,0,8818000
2026-02-27,Friday,3444000,5114000,Journeys_2025_2026 .csv,Friday,2026,2,February,1,27,9,0,8558000
2026-02-28,Saturday,3022000,4201000,Journeys_2025_2026 .csv,Saturday,2026,2,February,1,28,9,1,7223000
2026-03-01,Sunday,2056000,3136000,Journeys_2025_2026 .csv,Sunday,2026,3,March,1,1,9,1,5192000
2026-03-02,Monday,3188000,4915000,Journeys_2025_2026 .csv,Monday,2026,3,March,1,2,10,0,8103000
2026-03-03,Tuesday,3561000,5012000,Journeys_2025_2026 .csv,Tuesday,2026,3,March,1,3,10,0,8573000
2026-03-04,Wednesday,3650000,5059000,Journeys_2025_2026 .csv,Wednesday,2026,3,March,1,4,10,0,8709000
2026-03-05,Thursday,3845000,5151000,Journeys_2025_2026 .csv,Thursday,2026,3,March,1,5,10,0,8996000
2026-03-06,Friday,3387000,5093000,Journeys_2025_2026 .csv,Friday,2026,3,March,1,6,10,0,8480000
2026-03-07,Saturday,2934000,4356000,Journeys_2025_2026 .csv,Saturday,2026,3,March,1,7,10,1,7290000
2026-03-08,Sunday,1979000,3323000,Journeys_2025_2026 .csv,Sunday,2026,3,March,1,8,10,1,5302000
2026-03-09,Monday,3207000,4900000,Journeys_2025_2026 .csv,Monday,2026,3,March,1,9,11,0,8107000
2026-03-10,Tuesday,3615000,5099000,Journeys_2025_2026 .csv,Tuesday,2026,3,March,1,10,11,0,8714000
2026-03-11,Wednesday,3652000,5111000,Journeys_2025_2026 .csv,Wednesday,2026,3,March,1,11,11,0,8763000
2026-03-12,Thursday,3767000,5088000,Journeys_2025_2026 .csv,Thursday,2026,3,March,1,12,11,0,8855000
2026-03-13,Friday,3419000,5186000,Journeys_2025_2026 .csv,Friday,2026,3,March,1,13,11,0,8605000
2026-03-14,Saturday,3167000,4405000,Journeys_2025_2026 .csv,Saturday,2026,3,March,1,14,11,1,7572000
2026-03-15,Sunday,2087000,3268000,Journeys_2025_2026 .csv,Sunday,2026,3,March,1,15,11,1,5355000
2026-03-16,Monday,3241000,4899000,Journeys_2025_2026 .csv,Monday,2026,3,March,1,16,12,0,8140000
2026-03-17,Tuesday,3801000,5196000,Journeys_2025_2026 .csv,Tuesday,2026,3,March,1,17,12,0,8997000
2026-03-18,Wednesday,3751000,5188000,Journeys_2025_2026 .csv,Wednesday,2026,3,March,1,18,12,0,8939000
2026-03-19,Thursday,3869000,5104000,Journeys_2025_2026 .csv,Thursday,2026,3,March,1,19,12,0,8973000
2026-03-20,Friday,3418000,5048000,Journeys_2025_2026 .csv,Friday,2026,3,March,1,20,12,0,8466000
2026-03-21,Saturday,3130000,4444000,Journeys_2025_2026 .csv,Saturday,2026,3,March,1,21,12,1,7574000
2026-03-22,Sunday,2207000,3318000,Journeys_2025_2026 .csv,Sunday,2026,3,March,1,22,12,1,5525000
2026-03-23,Monday,3233000,4899000,Journeys_2025_2026 .csv,Monday,2026,3,March,1,23,13,0,8132000
2026-03-24,Tuesday,3607000,5037000,Journeys_2025_2026 .csv,Tuesday,2026,3,March,1,24,13,0,8644000
2026-03-25,Wednesday,3673000,5038000,Journeys_2025_2026 .csv,Wednesday,2026,3,March,1,25,13,0,8711000
2026-03-26,Thursday,3796000,5132000,Journeys_2025_2026 .csv,Thursday,2026,3,March,1,26,13,0,8928000
2026-03-27,Friday,3465000,5122000,Journeys_2025_2026 .csv,Friday,2026,3,March,1,27,13,0,8587000
2026-03-28,Saturday,3291000,4305000,Journeys_2025_2026 .csv,Saturday,2026,3,March,1,28,13,1,7596000
2026-03-29,Sunday,2092000,3135000,Journeys_2025_2026 .csv,Sunday,2026,3,March,1,29,13,1,5227000
2026-03-30,Monday,3153000,4389000,Journeys_2025_2026 .csv,Monday,2026,3,March,1,30,14,0,7542000
2026-03-31,Tuesday,3625000,4579000,Journeys_2025_2026 .csv,Tuesday,2026,3,March,1,31,14,0,8204000
2026-04-01,Wednesday,3509000,4575000,Journeys_2025_2026 .csv,Wednesday,2026,4,April,2,1,14,0,8084000
2026-04-02,Thursday,3518000,4749000,Journeys_2025_2026 .csv,Thursday,2026,4,April,2,2,14,0,8267000
2026-04-03,Friday,2450000,3809000,Journeys_2025_2026 .csv,Friday,2026,4,April,2,3,14,0,6259000
2026-04-04,Saturday,2652000,4063000,Journeys_2025_2026 .csv,Saturday,2026,4,April,2,4,14,1,6715000
2026-04-05,Sunday,1818000,2968000,Journeys_2025_2026 .csv,Sunday,2026,4,April,2,5,14,1,4786000
2026-04-06,Monday,1963000,3312000,Journeys_2025_2026 .csv,Monday,2026,4,April,2,6,15,0,5275000
2026-04-07,Tuesday,3226000,4547000,Journeys_2025_2026 .csv,Tuesday,2026,4,April,2,7,15,0,7773000
2026-04-08,Wednesday,3463000,4638000,Journeys_2025_2026 .csv,Wednesday,2026,4,April,2,8,15,0,8101000
2026-04-09,Thursday,3577000,4525000,Journeys_2025_2026 .csv,Thursday,2026,4,April,2,9,15,0,8102000
2026-04-10,Friday,3288000,4592000,Journeys_2025_2026 .csv,Friday,2026,4,April,2,10,15,0,7880000
2026-04-11,Saturday,2948000,4146000,Journeys_2025_2026 .csv,Saturday,2026,4,April,2,11,15,1,7094000
2026-04-12,Sunday,2096000,3114000,Journeys_2025_2026 .csv,Sunday,2026,4,April,2,12,15,1,5210000
2026-04-13,Monday,3023000,4744000,Journeys_2025_2026 .csv,Monday,2026,4,April,2,13,16,0,7767000
2026-04-14,Tuesday,3603000,5028000,Journeys_2025_2026 .csv,Tuesday,2026,4,April,2,14,16,0,8631000
2026-04-15,Wednesday,3683000,5026000,Journeys_2025_2026 .csv,Wednesday,2026,4,April,2,15,16,0,8709000
2026-04-16,Thursday,3764000,5101000,Journeys_2025_2026 .csv,Thursday,2026,4,April,2,16,16,0,8865000
2026-04-17,Friday,3380000,5143000,Journeys_2025_2026 .csv,Friday,2026,4,April,2,17,16,0,8523000
2026-04-18,Saturday,3125000,4362000,Journeys_2025_2026 .csv,Saturday,2026,4,April,2,18,16,1,7487000
2026-04-19,Sunday,1985000,3288000,Journeys_2025_2026 .csv,Sunday,2026,4,April,2,19,16,1,5273000
2026-04-20,Monday,3201000,4927000,Journeys_2025_2026 .csv,Monday,2026,4,April,2,20,17,0,8128000
2026-04-21,Tuesday,2162000,5249000,Journeys_2025_2026 .csv,Tuesday,2026,4,April,2,21,17,0,7411000
2026-04-22,Wednesday,2024000,5302000,Journeys_2025_2026 .csv,Wednesday,2026,4,April,2,22,17,0,7326000
2026-04-23,Thursday,2230000,5330000,Journeys_2025_2026 .csv,Thursday,2026,4,April,2,23,17,0,7560000
2026-04-24,Friday,2464000,5330000,Journeys_2025_2026 .csv,Friday,2026,4,April,2,24,17,0,7794000
2026-04-25,Saturday,3435000,4393000,Journeys_2025_2026 .csv,Saturday,2026,4,April,2,25,17,1,7828000
2026-04-26,Sunday,2701000,3148000,Journeys_2025_2026 .csv,Sunday,2026,4,April,2,26,17,1,5849000
2026-04-27,Monday,3231000,4969000,Journeys_2025_2026 .csv,Monday,2026,4,April,2,27,18,0,8200000
2026-04-28,Tuesday,3648000,5119000,Journeys_2025_2026 .csv,Tuesday,2026,4,April,2,28,18,0,8767000
2026-04-29,Wednesday,3750000,5165000,Journeys_2025_2026 .csv,Wednesday,2026,4,April,2,29,18,0,8915000
2026-04-30,Thursday,3877000,5239000,Journeys_2025_2026 .csv,Thursday,2026,4,April,2,30,18,0,9116000
2026-05-01,Friday,3441000,5298000,Journeys_2025_2026 .csv,Friday,2026,5,May,2,1,18,0,8739000
2026-05-02,Saturday,3161000,4352000,Journeys_2025_2026 .csv,Saturday,2026,5,May,2,2,18,1,7513000
2026-05-03,Sunday,2290000,3428000,Journeys_2025_2026 .csv,Sunday,2026,5,May,2,3,18,1,5718000
2026-05-04,Monday,2061000,3256000,Journeys_2025_2026 .csv,Monday,2026,5,May,2,4,19,0,5317000
2026-05-05,Tuesday,3504000,5063000,Journeys_2025_2026 .csv,Tuesday,2026,5,May,2,5,19,0,8567000
2026-05-06,Wednesday,3627000,5094000,Journeys_2025_2026 .csv,Wednesday,2026,5,May,2,6,19,0,8721000
2026-05-07,Thursday,3733000,5157000,Journeys_2025_2026 .csv,Thursday,2026,5,May,2,7,19,0,8890000
2026-05-08,Friday,3312000,5178000,Journeys_2025_2026 .csv,Friday,2026,5,May,2,8,19,0,8490000
2026-05-09,Saturday,2763000,4413000,Journeys_2025_2026 .csv,Saturday,2026,5,May,2,9,19,1,7176000
2026-05-10,Sunday,1944000,3191000,Journeys_2025_2026 .csv,Sunday,2026,5,May,2,10,19,1,5135000
2026-05-11,Monday,3190000,4901000,Journeys_2025_2026 .csv,Monday,2026,5,May,2,11,20,0,8091000
2026-05-12,Tuesday,3638000,5068000,Journeys_2025_2026 .csv,Tuesday,2026,5,May,2,12,20,0,8706000
2026-05-13,Wednesday,3737000,4975000,Journeys_2025_2026 .csv,Wednesday,2026,5,May,2,13,20,0,8712000
2026-05-14,Thursday,3873000,5151000,Journeys_2025_2026 .csv,Thursday,2026,5,May,2,14,20,0,9024000
2026-05-15,Friday,3449000,5181000,Journeys_2025_2026 .csv,Friday,2026,5,May,2,15,20,0,8630000
2026-05-16,Saturday,3038000,4159000,Journeys_2025_2026 .csv,Saturday,2026,5,May,2,16,20,1,7197000
2026-05-17,Sunday,2092000,3250000,Journeys_2025_2026 .csv,Sunday,2026,5,May,2,17,20,1,5342000
2026-05-18,Monday,3295000,4944000,Journeys_2025_2026 .csv,Monday,2026,5,May,2,18,21,0,8239000
2026-05-19,Tuesday,3474000,5020000,Journeys_2025_2026 .csv,Tuesday,2026,5,May,2,19,21,0,8494000
2026-05-20,Wednesday,3581000,5074000,Journeys_2025_2026 .csv,Wednesday,2026,5,May,2,20,21,0,8655000
2026-05-21,Thursday,3677000,5136000,Journeys_2025_2026 .csv,Thursday,2026,5,May,2,21,21,0,8813000
2026-05-22,Friday,3403000,5204000,Journeys_2025_2026 .csv,Friday,2026,5,May,2,22,21,0,8607000
2026-05-23,Saturday,3006000,4365000,Journeys_2025_2026 .csv,Saturday,2026,5,May,2,23,21,1,7371000
2026-05-24,Sunday,2442000,3580000,Journeys_2025_2026 .csv,Sunday,2026,5,May,2,24,21,1,6022000
2026-05-25,Monday,2067000,3361000,Journeys_2025_2026 .csv,Monday,2026,5,May,2,25,22,0,5428000
2026-05-26,Tuesday,3140000,4347000,Journeys_2025_2026 .csv,Tuesday,2026,5,May,2,26,22,0,7487000
2026-05-27,Wednesday,3405000,4510000,Journeys_2025_2026 .csv,Wednesday,2026,5,May,2,27,22,0,7915000
2026-05-28,Thursday,3547000,4519000,Journeys_2025_2026 .csv,Thursday,2026,5,May,2,28,22,0,8066000
2026-05-29,Friday,3320000,4707000,Journeys_2025_2026 .csv,Friday,2026,5,May,2,29,22,0,8027000
2026-05-30,Saturday,3018000,4237000,Journeys_2025_2026 .csv,Saturday,2026,5,May,2,30,22,1,7255000
2026-05-31,Sunday,2353000,3253000,Journeys_2025_2026 .csv,Sunday,2026,5,May,2,31,22,1,5606000
2026-06-01,Monday,3075000,4845000,Journeys_2025_2026 .csv,Monday,2026,6,June,2,1,23,0,7920000
2026-06-02,Tuesday,2104000,5297000,Journeys_2025_2026 .csv,Tuesday,2026,6,June,2,2,23,0,7401000
2026-06-03,Wednesday,3617000,5083000,Journeys_2025_2026 .csv,Wednesday,2026,6,June,2,3,23,0,8700000
2026-06-04,Thursday,2288000,5372000,Journeys_2025_2026 .csv,Thursday,2026,6,June,2,4,23,0,7660000
2026-06-05,Friday,3429000,5246000,Journeys_2025_2026 .csv,Friday,2026,6,June,2,5,23,0,8675000
2026-06-06,Saturday,2884000,4099000,Journeys_2025_2026 .csv,Saturday,2026,6,June,2,6,23,1,6983000
2026-06-07,Sunday,2005000,3238000,Journeys_2025_2026 .csv,Sunday,2026,6,June,2,7,23,1,5243000
2026-06-08,Monday,3120000,4820000,Journeys_2025_2026 .csv,Monday,2026,6,June,2,8,24,0,7940000
2026-06-09,Tuesday,3590000,5057000,Journeys_2025_2026 .csv,Tuesday,2026,6,June,2,9,24,0,8647000
2026-06-10,Wednesday,3642000,5052000,Journeys_2025_2026 .csv,Wednesday,2026,6,June,2,10,24,0,8694000
2026-06-11,Thursday,3742000,4920000,Journeys_2025_2026 .csv,Thursday,2026,6,June,2,11,24,0,8662000
2026-06-12,Friday,3438000,5179000,Journeys_2025_2026 .csv,Friday,2026,6,June,2,12,24,0,8617000
2026-06-13,Saturday,3050000,4382000,Journeys_2025_2026 .csv,Saturday,2026,6,June,2,13,24,1,7432000
2026-06-14,Sunday,2058000,3236000,Journeys_2025_2026 .csv,Sunday,2026,6,June,2,14,24,1,5294000
2026-06-15,Monday,3162000,4891000,Journeys_2025_2026 .csv,Monday,2026,6,June,2,15,25,0,8053000
2026-06-16,Tuesday,3608000,5054000,Journeys_2025_2026 .csv,Tuesday,2026,6,June,2,16,25,0,8662000
2026-06-17,Wednesday,3859000,5141000,Journeys_2025_2026 .csv,Wednesday,2026,6,June,2,17,25,0,9000000
2026-06-18,Thursday,3789000,5093000,Journeys_2025_2026 .csv,Thursday,2026,6,June,2,18,25,0,8882000
2026-06-19,Friday,3514000,5106000,Journeys_2025_2026 .csv,Friday,2026,6,June,2,19,25,0,8620000
2026-06-20,Saturday,3060000,4378000,Journeys_2025_2026 .csv,Saturday,2026,6,June,2,20,25,1,7438000
2026-06-21,Sunday,2083000,3277000,Journeys_2025_2026 .csv,Sunday,2026,6,June,2,21,25,1,5360000
2026-06-22,Monday,3156000,4789000,Journeys_2025_2026 .csv,Monday,2026,6,June,2,22,26,0,7945000
2026-06-23,Tuesday,3366000,4879000,Journeys_2025_2026 .csv,Tuesday,2026,6,June,2,23,26,0,8245000
2026-06-24,Wednesday,3007000,4365000,Journeys_2025_2026 .csv,Wednesday,2026,6,June,2,24,26,0,7372000
2026-06-25,Thursday,3250000,4494000,Journeys_2025_2026 .csv,Thursday,2026,6,June,2,25,26,0,7744000
2026-06-26,Friday,3271000,4548000,Journeys_2025_2026 .csv,Friday,2026,6,June,2,26,26,0,7819000
2026-06-27,Saturday,3052000,4156000,Journeys_2025_2026 .csv,Saturday,2026,6,June,2,27,26,1,7208000
2026-06-28,Sunday,2228000,3375000,Journeys_2025_2026 .csv,Sunday,2026,6,June,2,28,26,1,5603000
2026-06-29,Monday,3412000,4856000,Journeys_2025_2026 .csv,Monday,2026,6,June,2,29,27,0,8268000
2026-06-30,Tuesday,3770000,5010000,Journeys_2025_2026 .csv,Tuesday,2026,6,June,2,30,27,0,8780000
2026-07-01,Wednesday,3819000,5063000,Journeys_2025_2026 .csv,Wednesday,2026,7,July,3,1,27,0,8882000
2026-07-02,Thursday,3907000,5050000,Journeys_2025_2026 .csv,Thursday,2026,7,July,3,2,27,0,8957000
2026-07-03,Friday,3741000,5076000,Journeys_2025_2026 .csv,Friday,2026,7,July,3,3,27,0,8817000
2026-07-04,Saturday,3354000,4292000,Journeys_2025_2026 .csv,Saturday,2026,7,July,3,4,27,1,7646000
2026-07-05,Sunday,2375000,3387000,Journeys_2025_2026 .csv,Sunday,2026,7,July,3,5,27,1,5762000
2026-07-06,Monday,3254000,4671000,Journeys_2025_2026 .csv,Monday,2026,7,July,3,6,28,0,7925000
2026-07-07,Tuesday,3771000,4856000,Journeys_2025_2026 .csv,Tuesday,2026,7,July,3,7,28,0,8627000
2026-07-08,Wednesday,3844000,4791000,Journeys_2025_2026 .csv,Wednesday,2026,7,July,3,8,28,0,8635000
2026-07-09,Thursday,3750000,4686000,Journeys_2025_2026 .csv,Thursday,2026,7,July,3,9,28,0,8436000
2026-07-10,Friday,3489000,4837000,Journeys_2025_2026 .csv,Friday,2026,7,July,3,10,28,0,8326000
2026-07-11,Saturday,3109000,4193000,Journeys_2025_2026 .csv,Saturday,2026,7,July,3,11,28,1,7302000
2026-07-12,Sunday,2175000,3173000,Journeys_2025_2026 .csv,Sunday,2026,7,July,3,12,28,1,5348000
2026-07-13,Monday,3255000,4718000,Journeys_2025_2026 .csv,Monday,2026,7,July,3,13,29,0,7973000
2026-07-14,Tuesday,3601000,4819000,Journeys_2025_2026 .csv,Tuesday,2026,7,July,3,14,29,0,8420000
2026-07-15,Wednesday,3723000,4909000,Journeys_2025_2026 .csv,Wednesday,2026,7,July,3,15,29,0,8632000
2026-07-16,Thursday,3597000,4762000,Journeys_2025_2026 .csv,Thursday,2026,7,July,3,16,29,0,8359000
2026-07-17,Friday,3276000,4881000,Journeys_2025_2026 .csv,Friday,2026,7,July,3,17,29,0,8157000
2026-07-18,Saturday,3012000,4132000,Journeys_2025_2026 .csv,Saturday,2026,7,July,3,18,29,1,7144000
2026-07-19,Sunday,2174000,3308000,Journeys_2025_2026 .csv,Sunday,2026,7,July,3,19,29,1,5482000
2026-07-20,Monday,3090000,4340000,Journeys_2025_2026 .csv,Monday,2026,7,July,3,20,30,0,7430000
2026-07-21,Tuesday,3513000,4493000,Journeys_2025_2026 .csv,Tuesday,2026,7,July,3,21,30,0,8006000
2026-07-22,Wednesday,3588000,4472000,Journeys_2025_2026 .csv,Wednesday,2026,7,July,3,22,30,0,8060000
2026-07-23,Thursday,3643000,4448000,Journeys_2025_2026 .csv,Thursday,2026,7,July,3,23,30,0,8091000
2026-07-24,Friday,3278000,4508000,Journeys_2025_2026 .csv,Friday,2026,7,July,3,24,30,0,7786000
2026-07-25,Saturday,2997000,4042000,Journeys_2025_2026 .csv,Saturday,2026,7,July,3,25,30,1,7039000
2026-07-26,Sunday,2093000,3208000,Journeys_2025_2026 .csv,Sunday,2026,7,July,3,26,30,1,5301000
2026-07-27,Monday,3084000,4280000,Journeys_2025_2026 .csv,Monday,2026,7,July,3,27,31,0,7364000
2026-07-28,Tuesday,3554000,4399000,Journeys_2025_2026 .csv,Tuesday,2026,7,July,3,28,31,0,7953000
2026-07-29,Wednesday,3425000,4301000,Journeys_2025_2026 .csv,Wednesday,2026,7,July,3,29,31,0,7726000
2026-07-30,Thursday,3461000,4494000,Journeys_2025_2026 .csv,Thursday,2026,7,July,3,30,31,0,7955000
2026-07-31,Friday,3202000,4649000,Journeys_2025_2026 .csv,Friday,2026,7,July,3,31,31,0,7851000
2026-08-01,Saturday,2897000,4153000,Journeys_2025_2026 .csv,Saturday,2026,8,August,3,1,31,1,7050000
2026-08-02,Sunday,2121000,3306000,Journeys_2025_2026 .csv,Sunday,2026,8,August,3,2,31,1,5427000
2026-08-03,Monday,2868000,4235000,Journeys_2025_2026 .csv,Monday,2026,8,August,3,3,32,0,7103000
2026-08-04,Tuesday,3374000,4361000,Journeys_2025_2026 .csv,Tuesday,2026,8,August,3,4,32,0,7735000
2026-08-05,Wednesday,3442000,4385000,Journeys_2025_2026 .csv,Wednesday,2026,8,August,3,5,32,0,7827000
2026-08-06,Thursday,3539000,4424000,Journeys_2025_2026 .csv,Thursday,2026,8,August,3,6,32,0,7963000
2026-08-07,Friday,3170000,4479000,Journeys_2025_2026 .csv,Friday,2026,8,August,3,7,32,0,7649000
2026-08-08,Saturday,2860000,4040000,Journeys_2025_2026 .csv,Saturday,2026,8,August,3,8,32,1,6900000
2026-08-09,Sunday,2098000,3165000,Journeys_2025_2026 .csv,Sunday,2026,8,August,3,9,32,1,5263000
2026-08-10,Monday,2943000,4207000,Journeys_2025_2026 .csv,Monday,2026,8,August,3,10,33,0,7150000
2026-08-11,Tuesday,3324000,4340000,Journeys_2025_2026 .csv,Tuesday,2026,8,August,3,11,33,0,7664000
2026-08-12,Wednesday,3362000,4283000,Journeys_2025_2026 .csv,Wednesday,2026,8,August,3,12,33,0,7645000
2026-08-13,Thursday,3216000,4121000,Journeys_2025_2026 .csv,Thursday,2026,8,August,3,13,33,0,7337000
2026-08-14,Friday,3149000,4056000,Journeys_2025_2026 .csv,Friday,2026,8,August,3,14,33,0,7205000
2026-08-15,Saturday,2991000,3959000,Journeys_2025_2026 .csv,Saturday,2026,8,August,3,15,33,1,6950000
2026-08-16,Sunday,2175000,3134000,Journeys_2025_2026 .csv,Sunday,2026,8,August,3,16,33,1,5309000
2026-08-17,Monday,2935000,4174000,Journeys_2025_2026 .csv,Monday,2026,8,August,3,17,34,0,7109000
2026-08-18,Tuesday,3282000,4250000,Journeys_2025_2026 .csv,Tuesday,2026,8,August,3,18,34,0,7532000
2026-08-19,Wednesday,3309000,4462000,Journeys_2025_2026 .csv,Wednesday,2026,8,August,3,19,34,0,7771000
2026-08-20,Thursday,3335000,4571000,Journeys_2025_2026 .csv,Thursday,2026,8,August,3,20,34,0,7906000
